frame,track_id,future_step,future_frame,future_x,future_y,sigma_x,sigma_y
62,56,7,69,339.50,207.50,48.01,29.34
62,56,8,70,339.50,207.50,50.93,31.13
62,56,9,71,339.50,207.50,53.68,32.81
62,56,10,72,339.50,207.50,56.30,34.41
62,56,11,73,339.50,207.50,58.80,35.94
62,56,12,74,339.50,207.50,61.20,37.41
62,56,13,75,339.50,207.50,63.51,38.82
62,56,14,76,339.50,207.50,65.74,40.18
62,56,15,77,339.50,207.50,67.90,41.50
62,57,1,63,344.50,182.50,29.83,15.81
62,57,2,64,344.50,182.50,34.45,18.25
62,57,3,65,344.50,182.50,38.52,20.40
62,57,4,66,344.50,182.50,42.19,22.35
62,57,5,67,344.50,182.50,45.57,24.14
62,57,6,68,344.50,182.50,48.72,25.81
62,57,7,69,344.50,182.50,51.68,27.38
62,57,8,70,344.50,182.50,54.47,28.86
62,57,9,71,344.50,182.50,57.13,30.26
62,57,10,72,344.50,182.50,59.67,31.61
62,57,11,73,344.50,182.50,62.11,32.90
62,57,12,74,344.50,182.50,64.45,34.14
62,57,13,75,344.50,182.50,66.71,35.34
62,57,14,76,344.50,182.50,68.90,36.50
62,57,15,77,344.50,182.50,71.02,37.62
62,58,1,63,401.00,213.00,28.36,15.06
62,58,2,64,401.00,213.00,34.73,18.45
62,58,3,65,401.00,213.00,40.10,21.30
62,58,4,66,401.00,213.00,44.83,23.81
62,58,5,67,401.00,213.00,49.11,26.09
62,58,6,68,401.00,213.00,53.05,28.18
62,58,7,69,401.00,213.00,56.71,30.12
62,58,8,70,401.00,213.00,60.15,31.95
62,58,9,71,401.00,213.00,63.40,33.68
62,58,10,72,401.00,213.00,66.50,35.32
62,58,11,73,401.00,213.00,69.46,36.89
62,58,12,74,401.00,213.00,72.29,38.40
62,58,13,75,401.00,213.00,75.02,39.85
62,58,14,76,401.00,213.00,77.65,41.25
62,58,15,77,401.00,213.00,80.20,42.60
62,59,1,63,72.50,213.00,3.63,10.65
62,59,2,64,72.50,213.00,5.13,15.06
62,59,3,65,72.50,213.00,6.28,18.45
62,59,4,66,72.50,213.00,7.25,21.30
62,59,5,67,72.50,213.00,8.11,23.81
62,59,6,68,72.50,213.00,8.88,26.09
62,59,7,69,72.50,213.00,9.59,28.18
62,59,8,70,72.50,213.00,10.25,30.12
62,59,9,71,72.50,213.00,10.88,31.95
62,59,10,72,72.50,213.00,11.46,33.68
62,59,11,73,72.50,213.00,12.02,35.32
62,59,12,74,72.50,213.00,12.56,36.89
62,59,13,75,72.50,213.00,13.07,38.40
62,59,14,76,72.50,213.00,13.56,39.85
62,59,15,77,72.50,213.00,14.04,41.25
63,33,1,64,220.50,226.00,42.70,43.76
63,33,2,65,220.50,226.00,44.10,45.20
63,33,3,66,220.50,226.00,45.46,46.59
63,33,4,67,220.50,226.00,46.78,47.94
63,33,5,68,220.50,226.00,48.06,49.26
63,33,6,69,220.50,226.00,49.31,50.54
63,33,7,70,220.50,226.00,50.52,51.78
63,33,8,71,220.50,226.00,51.71,53.00
63,33,9,72,220.50,226.00,52.87,54.19
63,33,10,73,220.50,226.00,54.01,55.36
63,33,11,74,220.50,226.00,55.13,56.50
63,33,12,75,220.50,226.00,56.22,57.62
63,33,13,76,220.50,226.00,57.29,58.72
63,33,14,77,220.50,226.00,58.34,59.79
63,33,15,78,220.50,226.00,59.37,60.85
63,34,1,64,53.00,225.00,2.65,11.25
63,34,2,65,53.00,225.00,3.75,15.91
63,34,3,66,53.00,225.00,4.59,19.49
63,34,4,67,53.00,225.00,5.30,22.50
63,34,5,68,53.00,225.00,5.93,25.16
63,34,6,69,53.00,225.00,6.49,27.56
63,34,7,70,53.00,225.00,7.01,29.76
63,34,8,71,53.00,225.00,7.50,31.82
63,34,9,72,53.00,225.00,7.95,33.75
63,34,10,73,53.00,225.00,8.38,35.58
63,34,11,74,53.00,225.00,8.79,37.31
63,34,12,75,53.00,225.00,9.18,38.97
63,34,13,76,53.00,225.00,9.55,40.56
63,34,14,77,53.00,225.00,9.92,42.09
63,34,15,78,53.00,225.00,10.26,43.57
63,35,1,64,173.00,204.50,14.98,17.71
63,35,2,65,173.00,204.50,17.30,20.45
63,35,3,66,173.00,204.50,19.34,22.86
63,35,4,67,173.00,204.50,21.19,25.05
63,35,5,68,173.00,204.50,22.89,27.05
63,35,6,69,173.00,204.50,24.47,28.92
63,35,7,70,173.00,204.50,25.95,30.68
63,35,8,71,173.00,204.50,27.35,32.33
63,35,9,72,173.00,204.50,28.69,33.91
63,35,10,73,173.00,204.50,29.96,35.42
63,35,11,74,173.00,204.50,31.19,36.87
63,35,12,75,173.00,204.50,32.37,38.26
63,35,13,76,173.00,204.50,33.50,39.60
63,35,14,77,173.00,204.50,34.60,40.90
63,35,15,78,173.00,204.50,35.66,42.16
63,36,1,64,72.50,255.00,5.13,18.03
63,36,2,65,72.50,255.00,6.28,22.08
63,36,3,66,72.50,255.00,7.25,25.50
63,36,4,67,72.50,255.00,8.11,28.51
63,36,5,68,72.50,255.00,8.88,31.23
63,36,6,69,72.50,255.00,9.59,33.73
63,36,7,70,72.50,255.00,10.25,36.06
63,36,8,71,72.50,255.00,10.88,38.25
63,36,9,72,72.50,255.00,11.46,40.32
63,36,10,73,72.50,255.00,12.02,42.29
63,36,11,74,72.50,255.00,12.56,44.17
63,36,12,75,72.50,255.00,13.07,45.97
63,36,13,76,72.50,255.00,13.56,47.71
63,36,14,77,72.50,255.00,14.04,49.38
63,36,15,78,72.50,255.00,14.50,51.00
63,38,1,64,602.00,233.00,67.31,26.05
63,38,2,65,602.00,233.00,73.73,28.54
63,38,3,66,602.00,233.00,79.64,30.82
63,38,4,67,602.00,233.00,85.14,32.95
63,38,5,68,602.00,233.00,90.30,34.95
63,38,6,69,602.00,233.00,95.18,36.84
63,38,7,70,602.00,233.00,99.83,38.64
63,38,8,71,602.00,233.00,104.27,40.36
63,38,9,72,602.00,233.00,108.53,42.00
63,38,10,73,602.00,233.00,112.62,43.59
63,38,11,74,602.00,233.00,116.58,45.12
63,38,12,75,602.00,233.00,120.40,46.60
63,38,13,76,602.00,233.00,124.11,48.03
63,38,14,77,602.00,233.00,127.70,49.43
63,38,15,78,602.00,233.00,131.20,50.78
63,39,1,64,391.00,267.00,27.65,18.88
63,39,2,65,391.00,267.00,33.86,23.12
63,39,3,66,391.00,267.00,39.10,26.70
63,39,4,67,391.00,267.00,43.72,29.85
63,39,5,68,391.00,267.00,47.89,32.70
63,39,6,69,391.00,267.00,51.72,35.32
63,39,7,70,391.00,267.00,55.30,37.76
63,39,8,71,391.00,267.00,58.65,40.05
63,39,9,72,391.00,267.00,61.82,42.22
63,39,10,73,391.00,267.00,64.84,44.28
63,39,11,74,391.00,267.00,67.72,46.25
63,39,12,75,391.00,267.00,70.49,48.13
63,39,13,76,391.00,267.00,73.15,49.95
63,39,14,77,391.00,267.00,75.72,51.70
63,39,15,78,391.00,267.00,78.20,53.40
63,40,1,64,189.00,226.50,13.36,16.02
63,40,2,65,189.00,226.50,16.37,19.62
63,40,3,66,189.00,226.50,18.90,22.65
63,40,4,67,189.00,226.50,21.13,25.32
63,40,5,68,189.00,226.50,23.15,27.74
63,40,6,69,189.00,226.50,25.00,29.96
63,40,7,70,189.00,226.50,26.73,32.03
63,40,8,71,189.00,226.50,28.35,33.98
63,40,9,72,189.00,226.50,29.88,35.81
63,40,10,73,189.00,226.50,31.34,37.56
63,40,11,74,189.00,226.50,32.74,39.23
63,40,12,75,189.00,226.50,34.07,40.83
63,40,13,76,189.00,226.50,35.36,42.37
63,40,14,77,189.00,226.50,36.60,43.86
63,40,15,78,189.00,226.50,37.80,45.30
63,42,1,64,371.00,274.00,18.55,13.70
63,42,2,65,371.00,274.00,26.23,19.37
63,42,3,66,371.00,274.00,32.13,23.73
63,42,4,67,371.00,274.00,37.10,27.40
63,42,5,68,371.00,274.00,41.48,30.63
63,42,6,69,371.00,274.00,45.44,33.56
63,42,7,70,371.00,274.00,49.08,36.25
63,42,8,71,371.00,274.00,52.47,38.75
63,42,9,72,371.00,274.00,55.65,41.10
63,42,10,73,371.00,274.00,58.66,43.32
63,42,11,74,371.00,274.00,61.52,45.44
63,42,12,75,371.00,274.00,64.26,47.46
63,42,13,76,371.00,274.00,66.88,49.40
63,42,14,77,371.00,274.00,69.41,51.26
63,42,15,78,371.00,274.00,71.84,53.06
63,43,1,64,80.50,213.00,4.03,10.65
63,43,2,65,80.50,213.00,5.69,15.06
63,43,3,66,80.50,213.00,6.97,18.45
63,43,4,67,80.50,213.00,8.05,21.30
63,43,5,68,80.50,213.00,9.00,23.81
63,43,6,69,80.50,213.00,9.86,26.09
63,43,7,70,80.50,213.00,10.65,28.18
63,43,8,71,80.50,213.00,11.38,30.12
63,43,9,72,80.50,213.00,12.08,31.95
63,43,10,73,80.50,213.00,12.73,33.68
63,43,11,74,80.50,213.00,13.35,35.32
63,43,12,75,80.50,213.00,13.94,36.89
63,43,13,76,80.50,213.00,14.51,38.40
63,43,14,77,80.50,213.00,15.06,39.85
63,43,15,78,80.50,213.00,15.59,41.25
63,44,1,64,156.00,221.50,25.87,36.73
63,44,2,65,156.00,221.50,27.02,38.36
63,44,3,66,156.00,221.50,28.12,39.93
63,44,4,67,156.00,221.50,29.19,41.44
63,44,5,68,156.00,221.50,30.21,42.89
63,44,6,69,156.00,221.50,31.20,44.30
63,44,7,70,156.00,221.50,32.16,45.66
63,44,8,71,156.00,221.50,33.09,46.99
63,44,9,72,156.00,221.50,34.00,48.27
63,44,10,73,156.00,221.50,34.88,49.53
63,44,11,74,156.00,221.50,35.74,50.75
63,44,12,75,156.00,221.50,36.59,51.95
63,44,13,76,156.00,221.50,37.41,53.11
63,44,14,77,156.00,221.50,38.21,54.26
63,44,15,78,156.00,221.50,39.00,55.37
63,47,1,64,373.00,240.50,26.38,17.01
63,47,2,65,373.00,240.50,32.30,20.83
63,47,3,66,373.00,240.50,37.30,24.05
63,47,4,67,373.00,240.50,41.70,26.89
63,47,5,68,373.00,240.50,45.68,29.46
63,47,6,69,373.00,240.50,49.34,31.82
63,47,7,70,373.00,240.50,52.75,34.01
63,47,8,71,373.00,240.50,55.95,36.08
63,47,9,72,373.00,240.50,58.98,38.03
63,47,10,73,373.00,240.50,61.86,39.88
63,47,11,74,373.00,240.50,64.61,41.66
63,47,12,75,373.00,240.50,67.24,43.36
63,47,13,76,373.00,240.50,69.78,44.99
63,47,14,77,373.00,240.50,72.23,46.57
63,47,15,78,373.00,240.50,74.60,48.10
63,48,1,64,198.50,265.00,24.31,32.46
63,48,2,65,198.50,265.00,26.26,35.06
63,48,3,66,198.50,265.00,28.07,37.48
63,48,4,67,198.50,265.00,29.78,39.75
63,48,5,68,198.50,265.00,31.39,41.90
63,48,6,69,198.50,265.00,32.92,43.95
63,48,7,70,198.50,265.00,34.38,45.90
63,48,8,71,198.50,265.00,35.79,47.77
63,48,9,72,198.50,265.00,37.14,49.58
63,48,10,73,198.50,265.00,38.44,51.32
63,48,11,74,198.50,265.00,39.70,53.00
63,48,12,75,198.50,265.00,40.92,54.63
63,48,13,76,198.50,265.00,42.11,56.21
63,48,14,77,198.50,265.00,43.26,57.76
63,48,15,78,198.50,265.00,44.39,59.26
63,49,1,64,400.00,214.50,28.28,15.17
63,49,2,65,400.00,214.50,34.64,18.58
63,49,3,66,400.00,214.50,40.00,21.45
63,49,4,67,400.00,214.50,44.72,23.98
63,49,5,68,400.00,214.50,48.99,26.27
63,49,6,69,400.00,214.50,52.92,28.38
63,49,7,70,400.00,214.50,56.57,30.33
63,49,8,71,400.00,214.50,60.00,32.18
63,49,9,72,400.00,214.50,63.25,33.92
63,49,10,73,400.00,214.50,66.33,35.57
63,49,11,74,400.00,214.50,69.28,37.15
63,49,12,75,400.00,214.50,72.11,38.67
63,49,13,76,400.00,214.50,74.83,40.13
63,49,14,77,400.00,214.50,77.46,41.54
63,49,15,78,400.00,214.50,80.00,42.90
63,50,1,64,159.00,205.00,11.24,14.50
63,50,2,65,159.00,205.00,13.77,17.75
63,50,3,66,159.00,205.00,15.90,20.50
63,50,4,67,159.00,205.00,17.78,22.92
63,50,5,68,159.00,205.00,19.47,25.11
63,50,6,69,159.00,205.00,21.03,27.12
63,50,7,70,159.00,205.00,22.49,28.99
63,50,8,71,159.00,205.00,23.85,30.75
63,50,9,72,159.00,205.00,25.14,32.41
63,50,10,73,159.00,205.00,26.37,34.00
63,50,11,74,159.00,205.00,27.54,35.51
63,50,12,75,159.00,205.00,28.66,36.96
63,50,13,76,159.00,205.00,29.75,38.35
63,50,14,77,159.00,205.00,30.79,39.70
63,50,15,78,159.00,205.00,31.80,41.00
63,53,1,64,187.50,266.00,9.38,13.30
63,53,2,65,187.50,266.00,13.26,18.81
63,53,3,66,187.50,266.00,16.24,23.04
63,53,4,67,187.50,266.00,18.75,26.60
63,53,5,68,187.50,266.00,20.96,29.74
63,53,6,69,187.50,266.00,22.96,32.58
63,53,7,70,187.50,266.00,24.80,35.19
63,53,8,71,187.50,266.00,26.52,37.62
63,53,9,72,187.50,266.00,28.13,39.90
63,53,10,73,187.50,266.00,29.65,42.06
63,53,11,74,187.50,266.00,31.09,44.11
63,53,12,75,187.50,266.00,32.48,46.07
63,53,13,76,187.50,266.00,33.80,47.95
63,53,14,77,187.50,266.00,35.08,49.76
63,53,15,78,187.50,266.00,36.31,51.51
63,54,1,64,27.00,299.50,3.31,36.68
63,54,2,65,27.00,299.50,3.57,39.62
63,54,3,66,27.00,299.50,3.82,42.36
63,54,4,67,27.00,299.50,4.05,44.93
63,54,5,68,27.00,299.50,4.27,47.36
63,54,6,69,27.00,299.50,4.48,49.67
63,54,7,70,27.00,299.50,4.68,51.87
63,54,8,71,27.00,299.50,4.87,53.99
63,54,9,72,27.00,299.50,5.05,56.03
63,54,10,73,27.00,299.50,5.23,58.00
63,54,11,74,27.00,299.50,5.40,59.90
63,54,12,75,27.00,299.50,5.57,61.74
63,54,13,76,27.00,299.50,5.73,63.53
63,54,14,77,27.00,299.50,5.88,65.27
63,54,15,78,27.00,299.50,6.04,66.97
63,56,1,64,335.50,206.50,16.78,10.33
63,56,2,65,335.50,206.50,23.72,14.60
63,56,3,66,335.50,206.50,29.06,17.88
63,56,4,67,335.50,206.50,33.55,20.65
63,56,5,68,335.50,206.50,37.51,23.09
63,56,6,69,335.50,206.50,41.09,25.29
63,56,7,70,335.50,206.50,44.38,27.32
63,56,8,71,335.50,206.50,47.45,29.20
63,56,9,72,335.50,206.50,50.33,30.98
63,56,10,73,335.50,206.50,53.05,32.65
63,56,11,74,335.50,206.50,55.64,34.24
63,56,12,75,335.50,206.50,58.11,35.77
63,56,13,76,335.50,206.50,60.48,37.23
63,56,14,77,335.50,206.50,62.77,38.63
63,56,15,78,335.50,206.50,64.97,39.99
63,57,1,64,344.50,182.50,34.45,18.25
63,57,2,65,344.50,182.50,38.52,20.40
63,57,3,66,344.50,182.50,42.19,22.35
63,57,4,67,344.50,182.50,45.57,24.14
63,57,5,68,344.50,182.50,48.72,25.81
63,57,6,69,344.50,182.50,51.68,27.38
63,57,7,70,344.50,182.50,54.47,28.86
63,57,8,71,344.50,182.50,57.13,30.26
63,57,9,72,344.50,182.50,59.67,31.61
63,57,10,73,344.50,182.50,62.11,32.90
63,57,11,74,344.50,182.50,64.45,34.14
63,57,12,75,344.50,182.50,66.71,35.34
63,57,13,76,344.50,182.50,68.90,36.50
63,57,14,77,344.50,182.50,71.02,37.62
63,57,15,78,344.50,182.50,73.08,38.71
63,58,1,64,398.50,214.50,19.93,10.73
63,58,2,65,398.50,214.50,28.18,15.17
63,58,3,66,398.50,214.50,34.51,18.58
63,58,4,67,398.50,214.50,39.85,21.45
63,58,5,68,398.50,214.50,44.55,23.98
63,58,6,69,398.50,214.50,48.81,26.27
63,58,7,70,398.50,214.50,52.72,28.38
63,58,8,71,398.50,214.50,56.36,30.33
63,58,9,72,398.50,214.50,59.78,32.18
63,58,10,73,398.50,214.50,63.01,33.92
63,58,11,74,398.50,214.50,66.08,35.57
63,58,12,75,398.50,214.50,69.02,37.15
63,58,13,76,398.50,214.50,71.84,38.67
63,58,14,77,398.50,214.50,74.55,40.13
63,58,15,78,398.50,214.50,77.17,41.54
63,59,1,64,72.50,213.00,5.13,15.06
63,59,2,65,72.50,213.00,6.28,18.45
63,59,3,66,72.50,213.00,7.25,21.30
63,59,4,67,72.50,213.00,8.11,23.81
63,59,5,68,72.50,213.00,8.88,26.09
63,59,6,69,72.50,213.00,9.59,28.18
63,59,7,70,72.50,213.00,10.25,30.12
63,59,8,71,72.50,213.00,10.88,31.95
63,59,9,72,72.50,213.00,11.46,33.68
63,59,10,73,72.50,213.00,12.02,35.32
63,59,11,74,72.50,213.00,12.56,36.89
63,59,12,75,72.50,213.00,13.07,38.40
63,59,13,76,72.50,213.00,13.56,39.85
63,59,14,77,72.50,213.00,14.04,41.25
63,59,15,78,72.50,213.00,14.50,42.60
64,33,1,65,336.50,203.50,16.83,10.18
64,33,2,66,336.50,203.50,23.79,14.39
64,33,3,67,336.50,203.50,29.14,17.62
64,33,4,68,336.50,203.50,33.65,20.35
64,33,5,69,336.50,203.50,37.62,22.75
64,33,6,70,336.50,203.50,41.21,24.92
64,33,7,71,336.50,203.50,44.51,26.92
64,33,8,72,336.50,203.50,47.59,28.78
64,33,9,73,336.50,203.50,50.48,30.53
64,33,10,74,336.50,203.50,53.21,32.18
64,33,11,75,336.50,203.50,55.80,33.75
64,33,12,76,336.50,203.50,58.28,35.25
64,33,13,77,336.50,203.50,60.66,36.69
64,33,14,78,336.50,203.50,62.95,38.07
64,33,15,79,336.50,203.50,65.16,39.41
64,34,1,65,48.00,206.00,2.40,10.30
64,34,2,66,48.00,206.00,3.39,14.57
64,34,3,67,48.00,206.00,4.16,17.84
64,34,4,68,48.00,206.00,4.80,20.60
64,34,5,69,48.00,206.00,5.37,23.03
64,34,6,70,48.00,206.00,5.88,25.23
64,34,7,71,48.00,206.00,6.35,27.25
64,34,8,72,48.00,206.00,6.79,29.13
64,34,9,73,48.00,206.00,7.20,30.90
64,34,10,74,48.00,206.00,7.59,32.57
64,34,11,75,48.00,206.00,7.96,34.16
64,34,12,76,48.00,206.00,8.31,35.68
64,34,13,77,48.00,206.00,8.65,37.14
64,34,14,78,48.00,206.00,8.98,38.54
64,34,15,79,48.00,206.00,9.30,39.89
64,35,1,65,173.00,204.50,17.30,20.45
64,35,2,66,173.00,204.50,19.34,22.86
64,35,3,67,173.00,204.50,21.19,25.05
64,35,4,68,173.00,204.50,22.89,27.05
64,35,5,69,173.00,204.50,24.47,28.92
64,35,6,70,173.00,204.50,25.95,30.68
64,35,7,71,173.00,204.50,27.35,32.33
64,35,8,72,173.00,204.50,28.69,33.91
64,35,9,73,173.00,204.50,29.96,35.42
64,35,10,74,173.00,204.50,31.19,36.87
64,35,11,75,173.00,204.50,32.37,38.26
64,35,12,76,173.00,204.50,33.50,39.60
64,35,13,77,173.00,204.50,34.60,40.90
64,35,14,78,173.00,204.50,35.66,42.16
64,35,15,79,173.00,204.50,36.70,43.38
64,36,1,65,61.50,254.50,3.08,12.73
64,36,2,66,61.50,254.50,4.35,18.00
64,36,3,67,61.50,254.50,5.33,22.04
64,36,4,68,61.50,254.50,6.15,25.45
64,36,5,69,61.50,254.50,6.88,28.45
64,36,6,70,61.50,254.50,7.53,31.17
64,36,7,71,61.50,254.50,8.14,33.67
64,36,8,72,61.50,254.50,8.70,35.99
64,36,9,73,61.50,254.50,9.23,38.18
64,36,10,74,61.50,254.50,9.72,40.24
64,36,11,75,61.50,254.50,10.20,42.20
64,36,12,76,61.50,254.50,10.65,44.08
64,36,13,77,61.50,254.50,11.09,45.88
64,36,14,78,61.50,254.50,11.51,47.61
64,36,15,79,61.50,254.50,11.91,49.28
64,38,1,65,602.00,233.00,73.73,28.54
64,38,2,66,602.00,233.00,79.64,30.82
64,38,3,67,602.00,233.00,85.14,32.95
64,38,4,68,602.00,233.00,90.30,34.95
64,38,5,69,602.00,233.00,95.18,36.84
64,38,6,70,602.00,233.00,99.83,38.64
64,38,7,71,602.00,233.00,104.27,40.36
64,38,8,72,602.00,233.00,108.53,42.00
64,38,9,73,602.00,233.00,112.62,43.59
64,38,10,74,602.00,233.00,116.58,45.12
64,38,11,75,602.00,233.00,120.40,46.60
64,38,12,76,602.00,233.00,124.11,48.03
64,38,13,77,602.00,233.00,127.70,49.43
64,38,14,78,602.00,233.00,131.20,50.78
64,38,15,79,602.00,233.00,134.61,52.10
64,39,1,65,371.50,274.00,18.58,13.70
64,39,2,66,371.50,274.00,26.27,19.37
64,39,3,67,371.50,274.00,32.17,23.73
64,39,4,68,371.50,274.00,37.15,27.40
64,39,5,69,371.50,274.00,41.54,30.63
64,39,6,70,371.50,274.00,45.50,33.56
64,39,7,71,371.50,274.00,49.14,36.25
64,39,8,72,371.50,274.00,52.54,38.75
64,39,9,73,371.50,274.00,55.73,41.10
64,39,10,74,371.50,274.00,58.74,43.32
64,39,11,75,371.50,274.00,61.61,45.44
64,39,12,76,371.50,274.00,64.35,47.46
64,39,13,77,371.50,274.00,66.97,49.40
64,39,14,78,371.50,274.00,69.50,51.26
64,39,15,79,371.50,274.00,71.94,53.06
64,40,1,65,185.00,266.50,9.25,13.33
64,40,2,66,185.00,266.50,13.08,18.84
64,40,3,67,185.00,266.50,16.02,23.08
64,40,4,68,185.00,266.50,18.50,26.65
64,40,5,69,185.00,266.50,20.68,29.80
64,40,6,70,185.00,266.50,22.66,32.64
64,40,7,71,185.00,266.50,24.47,35.25
64,40,8,72,185.00,266.50,26.16,37.69
64,40,9,73,185.00,266.50,27.75,39.97
64,40,10,74,185.00,266.50,29.25,42.14
64,40,11,75,185.00,266.50,30.68,44.19
64,40,12,76,185.00,266.50,32.04,46.16
64,40,13,77,185.00,266.50,33.35,48.04
64,40,14,78,185.00,266.50,34.61,49.86
64,40,15,79,185.00,266.50,35.83,51.61
64,42,1,65,371.00,274.00,26.23,19.37
64,42,2,66,371.00,274.00,32.13,23.73
64,42,3,67,371.00,274.00,37.10,27.40
64,42,4,68,371.00,274.00,41.48,30.63
64,42,5,69,371.00,274.00,45.44,33.56
64,42,6,70,371.00,274.00,49.08,36.25
64,42,7,71,371.00,274.00,52.47,38.75
64,42,8,72,371.00,274.00,55.65,41.10
64,42,9,73,371.00,274.00,58.66,43.32
64,42,10,74,371.00,274.00,61.52,45.44
64,42,11,75,371.00,274.00,64.26,47.46
64,42,12,76,371.00,274.00,66.88,49.40
64,42,13,77,371.00,274.00,69.41,51.26
64,42,14,78,371.00,274.00,71.84,53.06
64,42,15,79,371.00,274.00,74.20,54.80
64,43,1,65,80.50,213.00,5.69,15.06
64,43,2,66,80.50,213.00,6.97,18.45
64,43,3,67,80.50,213.00,8.05,21.30
64,43,4,68,80.50,213.00,9.00,23.81
64,43,5,69,80.50,213.00,9.86,26.09
64,43,6,70,80.50,213.00,10.65,28.18
64,43,7,71,80.50,213.00,11.38,30.12
64,43,8,72,80.50,213.00,12.08,31.95
64,43,9,73,80.50,213.00,12.73,33.68
64,43,10,74,80.50,213.00,13.35,35.32
64,43,11,75,80.50,213.00,13.94,36.89
64,43,12,76,80.50,213.00,14.51,38.40
64,43,13,77,80.50,213.00,15.06,39.85
64,43,14,78,80.50,213.00,15.59,41.25
64,43,15,79,80.50,213.00,16.10,42.60
64,44,1,65,124.50,215.50,6.23,10.78
64,44,2,66,124.50,215.50,8.80,15.24
64,44,3,67,124.50,215.50,10.78,18.66
64,44,4,68,124.50,215.50,12.45,21.55
64,44,5,69,124.50,215.50,13.92,24.09
64,44,6,70,124.50,215.50,15.25,26.39
64,44,7,71,124.50,215.50,16.47,28.51
64,44,8,72,124.50,215.50,17.61,30.48
64,44,9,73,124.50,215.50,18.68,32.33
64,44,10,74,124.50,215.50,19.69,34.07
64,44,11,75,124.50,215.50,20.65,35.74
64,44,12,76,124.50,215.50,21.56,37.33
64,44,13,77,124.50,215.50,22.44,38.85
64,44,14,78,124.50,215.50,23.29,40.32
64,44,15,79,124.50,215.50,24.11,41.73
64,47,1,65,398.50,214.50,19.93,10.73
64,47,2,66,398.50,214.50,28.18,15.17
64,47,3,67,398.50,214.50,34.51,18.58
64,47,4,68,398.50,214.50,39.85,21.45
64,47,5,69,398.50,214.50,44.55,23.98
64,47,6,70,398.50,214.50,48.81,26.27
64,47,7,71,398.50,214.50,52.72,28.38
64,47,8,72,398.50,214.50,56.36,30.33
64,47,9,73,398.50,214.50,59.78,32.18
64,47,10,74,398.50,214.50,63.01,33.92
64,47,11,75,398.50,214.50,66.08,35.57
64,47,12,76,398.50,214.50,69.02,37.15
64,47,13,77,398.50,214.50,71.84,38.67
64,47,14,78,398.50,214.50,74.55,40.13
64,47,15,79,398.50,214.50,77.17,41.54
64,48,1,65,198.50,265.00,26.26,35.06
64,48,2,66,198.50,265.00,28.07,37.48
64,48,3,67,198.50,265.00,29.78,39.75
64,48,4,68,198.50,265.00,31.39,41.90
64,48,5,69,198.50,265.00,32.92,43.95
64,48,6,70,198.50,265.00,34.38,45.90
64,48,7,71,198.50,265.00,35.79,47.77
64,48,8,72,198.50,265.00,37.14,49.58
64,48,9,73,198.50,265.00,38.44,51.32
64,48,10,74,198.50,265.00,39.70,53.00
64,48,11,75,198.50,265.00,40.92,54.63
64,48,12,76,198.50,265.00,42.11,56.21
64,48,13,77,198.50,265.00,43.26,57.76
64,48,14,78,198.50,265.00,44.39,59.26
64,48,15,79,198.50,265.00,45.48,60.72
64,49,1,65,400.00,214.50,34.64,18.58
64,49,2,66,400.00,214.50,40.00,21.45
64,49,3,67,400.00,214.50,44.72,23.98
64,49,4,68,400.00,214.50,48.99,26.27
64,49,5,69,400.00,214.50,52.92,28.38
64,49,6,70,400.00,214.50,56.57,30.33
64,49,7,71,400.00,214.50,60.00,32.18
64,49,8,72,400.00,214.50,63.25,33.92
64,49,9,73,400.00,214.50,66.33,35.57
64,49,10,74,400.00,214.50,69.28,37.15
64,49,11,75,400.00,214.50,72.11,38.67
64,49,12,76,400.00,214.50,74.83,40.13
64,49,13,77,400.00,214.50,77.46,41.54
64,49,14,78,400.00,214.50,80.00,42.90
64,49,15,79,400.00,214.50,82.46,44.22
64,50,1,65,154.00,203.50,7.70,10.18
64,50,2,66,154.00,203.50,10.89,14.39
64,50,3,67,154.00,203.50,13.34,17.62
64,50,4,68,154.00,203.50,15.40,20.35
64,50,5,69,154.00,203.50,17.22,22.75
64,50,6,70,154.00,203.50,18.86,24.92
64,50,7,71,154.00,203.50,20.37,26.92
64,50,8,72,154.00,203.50,21.78,28.78
64,50,9,73,154.00,203.50,23.10,30.53
64,50,10,74,154.00,203.50,24.35,32.18
64,50,11,75,154.00,203.50,25.54,33.75
64,50,12,76,154.00,203.50,26.67,35.25
64,50,13,77,154.00,203.50,27.76,36.69
64,50,14,78,154.00,203.50,28.81,38.07
64,50,15,79,154.00,203.50,29.82,39.41
64,53,1,65,187.50,266.00,13.26,18.81
64,53,2,66,187.50,266.00,16.24,23.04
64,53,3,67,187.50,266.00,18.75,26.60
64,53,4,68,187.50,266.00,20.96,29.74
64,53,5,69,187.50,266.00,22.96,32.58
64,53,6,70,187.50,266.00,24.80,35.19
64,53,7,71,187.50,266.00,26.52,37.62
64,53,8,72,187.50,266.00,28.13,39.90
64,53,9,73,187.50,266.00,29.65,42.06
64,53,10,74,187.50,266.00,31.09,44.11
64,53,11,75,187.50,266.00,32.48,46.07
64,53,12,76,187.50,266.00,33.80,47.95
64,53,13,77,187.50,266.00,35.08,49.76
64,53,14,78,187.50,266.00,36.31,51.51
64,53,15,79,187.50,266.00,37.50,53.20
64,54,1,65,27.00,299.50,3.57,39.62
64,54,2,66,27.00,299.50,3.82,42.36
