frame,track_id,future_step,future_frame,future_x,future_y,sigma_x,sigma_y
47,53,2,49,67.55,160.99,4.78,11.38
47,53,3,50,67.55,160.99,5.85,13.94
47,53,4,51,67.55,160.99,6.75,16.10
47,53,5,52,67.55,160.99,7.55,18.00
47,53,6,53,67.55,160.99,8.27,19.72
47,53,7,54,67.55,160.99,8.94,21.30
47,53,8,55,67.55,160.99,9.55,22.77
47,53,9,56,67.55,160.99,10.13,24.15
47,53,10,57,67.55,160.99,10.68,25.46
47,53,11,58,67.55,160.99,11.20,26.70
47,53,12,59,67.55,160.99,11.70,27.88
47,53,13,60,67.55,160.99,12.18,29.02
47,53,14,61,67.55,160.99,12.64,30.12
47,53,15,62,67.55,160.99,13.08,31.18
48,3,1,49,90.28,163.67,4.51,8.18
48,3,2,50,90.28,163.67,6.38,11.57
48,3,3,51,90.28,163.67,7.82,14.17
48,3,4,52,90.28,163.67,9.03,16.37
48,3,5,53,90.28,163.67,10.09,18.30
48,3,6,54,90.28,163.67,11.06,20.05
48,3,7,55,90.28,163.67,11.94,21.65
48,3,8,56,90.28,163.67,12.77,23.15
48,3,9,57,90.28,163.67,13.54,24.55
48,3,10,58,90.28,163.67,14.27,25.88
48,3,11,59,90.28,163.67,14.97,27.14
48,3,12,60,90.28,163.67,15.64,28.35
48,3,13,61,90.28,163.67,16.28,29.51
48,3,14,62,90.28,163.67,16.89,30.62
48,3,15,63,90.28,163.67,17.48,31.69
48,7,1,49,251.46,210.41,12.57,10.52
48,7,2,50,251.46,210.41,17.78,14.88
48,7,3,51,251.46,210.41,21.78,18.22
48,7,4,52,251.46,210.41,25.15,21.04
48,7,5,53,251.46,210.41,28.11,23.52
48,7,6,54,251.46,210.41,30.80,25.77
48,7,7,55,251.46,210.41,33.26,27.83
48,7,8,56,251.46,210.41,35.56,29.76
48,7,9,57,251.46,210.41,37.72,31.56
48,7,10,58,251.46,210.41,39.76,33.27
48,7,11,59,251.46,210.41,41.70,34.89
48,7,12,60,251.46,210.41,43.55,36.44
48,7,13,61,251.46,210.41,45.33,37.93
48,7,14,62,251.46,210.41,47.04,39.36
48,7,15,63,251.46,210.41,48.69,40.75
48,11,1,49,485.86,148.79,24.29,7.44
48,11,2,50,485.86,148.79,34.36,10.52
48,11,3,51,485.86,148.79,42.08,12.89
48,11,4,52,485.86,148.79,48.59,14.88
48,11,5,53,485.86,148.79,54.32,16.64
48,11,6,54,485.86,148.79,59.51,18.22
48,11,7,55,485.86,148.79,64.27,19.68
48,11,8,56,485.86,148.79,68.71,21.04
48,11,9,57,485.86,148.79,72.88,22.32
48,11,10,58,485.86,148.79,76.82,23.53
48,11,11,59,485.86,148.79,80.57,24.67
48,11,12,60,485.86,148.79,84.15,25.77
48,11,13,61,485.86,148.79,87.59,26.82
48,11,14,62,485.86,148.79,90.90,27.84
48,11,15,63,485.86,148.79,94.09,28.81
48,12,1,49,227.31,212.04,11.37,10.60
48,12,2,50,227.31,212.04,16.07,14.99
48,12,3,51,227.31,212.04,19.69,18.36
48,12,4,52,227.31,212.04,22.73,21.20
48,12,5,53,227.31,212.04,25.41,23.71
48,12,6,54,227.31,212.04,27.84,25.97
48,12,7,55,227.31,212.04,30.07,28.05
48,12,8,56,227.31,212.04,32.15,29.99
48,12,9,57,227.31,212.04,34.10,31.81
48,12,10,58,227.31,212.04,35.94,33.53
48,12,11,59,227.31,212.04,37.70,35.16
48,12,12,60,227.31,212.04,39.37,36.73
48,12,13,61,227.31,212.04,40.98,38.23
48,12,14,62,227.31,212.04,42.53,39.67
48,12,15,63,227.31,212.04,44.02,41.06
48,14,1,49,595.80,202.47,51.60,17.53
48,14,2,50,595.80,202.47,59.58,20.25
48,14,3,51,595.80,202.47,66.61,22.64
48,14,4,52,595.80,202.47,72.97,24.80
48,14,5,53,595.80,202.47,78.82,26.78
48,14,6,54,595.80,202.47,84.26,28.63
48,14,7,55,595.80,202.47,89.37,30.37
48,14,8,56,595.80,202.47,94.20,32.01
48,14,9,57,595.80,202.47,98.80,33.58
48,14,10,58,595.80,202.47,103.20,35.07
48,14,11,59,595.80,202.47,107.41,36.50
48,14,12,60,595.80,202.47,111.46,37.88
48,14,13,61,595.80,202.47,115.38,39.21
48,14,14,62,595.80,202.47,119.16,40.49
48,14,15,63,595.80,202.47,122.83,41.74
48,15,1,49,585.45,231.27,29.27,11.56
48,15,2,50,585.45,231.27,41.40,16.35
48,15,3,51,585.45,231.27,50.70,20.03
48,15,4,52,585.45,231.27,58.54,23.13
48,15,5,53,585.45,231.27,65.46,25.86
48,15,6,54,585.45,231.27,71.70,28.32
48,15,7,55,585.45,231.27,77.45,30.59
48,15,8,56,585.45,231.27,82.79,32.71
48,15,9,57,585.45,231.27,87.82,34.69
48,15,10,58,585.45,231.27,92.57,36.57
48,15,11,59,585.45,231.27,97.09,38.35
48,15,12,60,585.45,231.27,101.40,40.06
48,15,13,61,585.45,231.27,105.54,41.69
48,15,14,62,585.45,231.27,109.53,43.27
48,15,15,63,585.45,231.27,113.37,44.78
48,21,1,49,502.24,149.14,25.11,7.46
48,21,2,50,502.24,149.14,35.51,10.55
48,21,3,51,502.24,149.14,43.49,12.92
48,21,4,52,502.24,149.14,50.22,14.91
48,21,5,53,502.24,149.14,56.15,16.67
48,21,6,54,502.24,149.14,61.51,18.27
48,21,7,55,502.24,149.14,66.44,19.73
48,21,8,56,502.24,149.14,71.03,21.09
48,21,9,57,502.24,149.14,75.34,22.37
48,21,10,58,502.24,149.14,79.41,23.58
48,21,11,59,502.24,149.14,83.29,24.73
48,21,12,60,502.24,149.14,86.99,25.83
48,21,13,61,502.24,149.14,90.54,26.89
48,21,14,62,502.24,149.14,93.96,27.90
48,21,15,63,502.24,149.14,97.26,28.88
48,24,1,49,322.57,187.84,16.13,9.39
48,24,2,50,322.57,187.84,22.81,13.28
48,24,3,51,322.57,187.84,27.94,16.27
48,24,4,52,322.57,187.84,32.26,18.78
48,24,5,53,322.57,187.84,36.06,21.00
48,24,6,54,322.57,187.84,39.51,23.01
48,24,7,55,322.57,187.84,42.67,24.85
48,24,8,56,322.57,187.84,45.62,26.57
48,24,9,57,322.57,187.84,48.39,28.18
48,24,10,58,322.57,187.84,51.00,29.70
48,24,11,59,322.57,187.84,53.49,31.15
48,24,12,60,322.57,187.84,55.87,32.54
48,24,13,61,322.57,187.84,58.15,33.86
48,24,14,62,322.57,187.84,60.35,35.14
48,24,15,63,322.57,187.84,62.46,36.38
48,42,1,49,58.26,178.00,2.91,8.90
48,42,2,50,58.26,178.00,4.12,12.59
48,42,3,51,58.26,178.00,5.05,15.42
48,42,4,52,58.26,178.00,5.83,17.80
48,42,5,53,58.26,178.00,6.51,19.90
48,42,6,54,58.26,178.00,7.13,21.80
48,42,7,55,58.26,178.00,7.71,23.55
48,42,8,56,58.26,178.00,8.24,25.17
48,42,9,57,58.26,178.00,8.74,26.70
48,42,10,58,58.26,178.00,9.21,28.14
48,42,11,59,58.26,178.00,9.66,29.52
48,42,12,60,58.26,178.00,10.09,30.83
48,42,13,61,58.26,178.00,10.50,32.09
48,42,14,62,58.26,178.00,10.90,33.30
48,42,15,63,58.26,178.00,11.28,34.47
48,45,1,49,30.08,199.04,4.99,33.01
48,45,2,50,30.08,199.04,5.21,34.47
48,45,3,51,30.08,199.04,5.42,35.88
48,45,4,52,30.08,199.04,5.63,37.24
48,45,5,53,30.08,199.04,5.83,38.54
48,45,6,54,30.08,199.04,6.02,39.81
48,45,7,55,30.08,199.04,6.20,41.03
48,45,8,56,30.08,199.04,6.38,42.22
48,45,9,57,30.08,199.04,6.56,43.38
48,45,10,58,30.08,199.04,6.73,44.51
48,45,11,59,30.08,199.04,6.89,45.60
48,45,12,60,30.08,199.04,7.06,46.68
48,45,13,61,30.08,199.04,7.21,47.73
48,45,14,62,30.08,199.04,7.37,48.75
48,45,15,63,30.08,199.04,7.52,49.76
48,48,1,49,14.98,210.19,0.75,10.51
48,48,2,50,14.98,210.19,1.06,14.86
48,48,3,51,14.98,210.19,1.30,18.20
48,48,4,52,14.98,210.19,1.50,21.02
48,48,5,53,14.98,210.19,1.68,23.50
48,48,6,54,14.98,210.19,1.84,25.74
48,48,7,55,14.98,210.19,1.98,27.81
48,48,8,56,14.98,210.19,2.12,29.73
48,48,9,57,14.98,210.19,2.25,31.53
48,48,10,58,14.98,210.19,2.37,33.23
48,48,11,59,14.98,210.19,2.48,34.86
48,48,12,60,14.98,210.19,2.60,36.41
48,48,13,61,14.98,210.19,2.70,37.89
48,48,14,62,14.98,210.19,2.80,39.32
48,48,15,63,14.98,210.19,2.90,40.70
48,50,1,49,192.30,94.34,9.62,4.72
48,50,2,50,192.30,94.34,13.60,6.67
48,50,3,51,192.30,94.34,16.65,8.17
48,50,4,52,192.30,94.34,19.23,9.43
48,50,5,53,192.30,94.34,21.50,10.55
48,50,6,54,192.30,94.34,23.55,11.55
48,50,7,55,192.30,94.34,25.44,12.48
48,50,8,56,192.30,94.34,27.20,13.34
48,50,9,57,192.30,94.34,28.85,14.15
48,50,10,58,192.30,94.34,30.41,14.92
48,50,11,59,192.30,94.34,31.89,15.64
48,50,12,60,192.30,94.34,33.31,16.34
48,50,13,61,192.30,94.34,34.67,17.01
48,50,14,62,192.30,94.34,35.98,17.65
48,50,15,63,192.30,94.34,37.24,18.27
48,52,1,49,17.67,233.75,0.88,11.69
48,52,2,50,17.67,233.75,1.25,16.53
48,52,3,51,17.67,233.75,1.53,20.24
48,52,4,52,17.67,233.75,1.77,23.38
48,52,5,53,17.67,233.75,1.98,26.13
48,52,6,54,17.67,233.75,2.16,28.63
48,52,7,55,17.67,233.75,2.34,30.92
48,52,8,56,17.67,233.75,2.50,33.06
48,52,9,57,17.67,233.75,2.65,35.06
48,52,10,58,17.67,233.75,2.79,36.96
48,52,11,59,17.67,233.75,2.93,38.76
48,52,12,60,17.67,233.75,3.06,40.49
48,52,13,61,17.67,233.75,3.19,42.14
48,52,14,62,17.67,233.75,3.31,43.73
48,52,15,63,17.67,233.75,3.42,45.27
48,53,1,49,67.38,160.78,3.37,8.04
48,53,2,50,67.38,160.78,4.77,11.37
48,53,3,51,67.38,160.78,5.84,13.92
48,53,4,52,67.38,160.78,6.74,16.08
48,53,5,53,67.38,160.78,7.53,17.98
48,53,6,54,67.38,160.78,8.25,19.69
48,53,7,55,67.38,160.78,8.91,21.27
48,53,8,56,67.38,160.78,9.53,22.74
48,53,9,57,67.38,160.78,10.11,24.12
48,53,10,58,67.38,160.78,10.65,25.42
48,53,11,59,67.38,160.78,11.17,26.66
48,53,12,60,67.38,160.78,11.67,27.85
48,53,13,61,67.38,160.78,12.15,28.99
48,53,14,62,67.38,160.78,12.61,30.08
48,53,15,63,67.38,160.78,13.05,31.14
49,3,1,50,89.42,156.26,4.47,7.81
49,3,2,51,89.42,156.26,6.32,11.05
49,3,3,52,89.42,156.26,7.74,13.53
49,3,4,53,89.42,156.26,8.94,15.63
49,3,5,54,89.42,156.26,10.00,17.47
49,3,6,55,89.42,156.26,10.95,19.14
49,3,7,56,89.42,156.26,11.83,20.67
49,3,8,57,89.42,156.26,12.65,22.10
49,3,9,58,89.42,156.26,13.41,23.44
49,3,10,59,89.42,156.26,14.14,24.71
49,3,11,60,89.42,156.26,14.83,25.91
49,3,12,61,89.42,156.26,15.49,27.07
49,3,13,62,89.42,156.26,16.12,28.17
49,3,14,63,89.42,156.26,16.73,29.23
49,3,15,64,89.42,156.26,17.32,30.26
49,11,1,50,485.88,148.72,24.29,7.44
49,11,2,51,485.88,148.72,34.36,10.52
49,11,3,52,485.88,148.72,42.08,12.88
49,11,4,53,485.88,148.72,48.59,14.87
49,11,5,54,485.88,148.72,54.32,16.63
49,11,6,55,485.88,148.72,59.51,18.21
49,11,7,56,485.88,148.72,64.28,19.67
49,11,8,57,485.88,148.72,68.71,21.03
49,11,9,58,485.88,148.72,72.88,22.31
49,11,10,59,485.88,148.72,76.83,23.51
49,11,11,60,485.88,148.72,80.57,24.66
49,11,12,61,485.88,148.72,84.16,25.76
49,11,13,62,485.88,148.72,87.59,26.81
49,11,14,63,485.88,148.72,90.90,27.82
49,11,15,64,485.88,148.72,94.09,28.80
49,12,1,50,226.67,212.06,11.33,10.60
49,12,2,51,226.67,212.06,16.03,14.99
49,12,3,52,226.67,212.06,19.63,18.36
49,12,4,53,226.67,212.06,22.67,21.21
49,12,5,54,226.67,212.06,25.34,23.71
49,12,6,55,226.67,212.06,27.76,25.97
49,12,7,56,226.67,212.06,29.99,28.05
49,12,8,57,226.67,212.06,32.06,29.99
49,12,9,58,226.67,212.06,34.00,31.81
49,12,10,59,226.67,212.06,35.84,33.53
49,12,11,60,226.67,212.06,37.59,35.17
49,12,12,61,226.67,212.06,39.26,36.73
49,12,13,62,226.67,212.06,40.86,38.23
49,12,14,63,226.67,212.06,42.41,39.67
49,12,15,64,226.67,212.06,43.89,41.06
49,14,1,50,540.32,212.82,27.02,10.64
49,14,2,51,540.32,212.82,38.21,15.05
49,14,3,52,540.32,212.82,46.79,18.43
49,14,4,53,540.32,212.82,54.03,21.28
49,14,5,54,540.32,212.82,60.41,23.79
49,14,6,55,540.32,212.82,66.17,26.07
49,14,7,56,540.32,212.82,71.48,28.15
49,14,8,57,540.32,212.82,76.41,30.10
49,14,9,58,540.32,212.82,81.05,31.92
49,14,10,59,540.32,212.82,85.43,33.65
49,14,11,60,540.32,212.82,89.60,35.29
49,14,12,61,540.32,212.82,93.59,36.86
49,14,13,62,540.32,212.82,97.41,38.37
49,14,14,63,540.32,212.82,101.08,39.82
49,14,15,64,540.32,212.82,104.63,41.21
49,21,1,50,500.77,150.58,25.04,7.53
49,21,2,51,500.77,150.58,35.41,10.65
49,21,3,52,500.77,150.58,43.37,13.04
49,21,4,53,500.77,150.58,50.08,15.06
49,21,5,54,500.77,150.58,55.99,16.84
49,21,6,55,500.77,150.58,61.33,18.44
49,21,7,56,500.77,150.58,66.25,19.92
49,21,8,57,500.77,150.58,70.82,21.30
49,21,9,58,500.77,150.58,75.12,22.59
49,21,10,59,500.77,150.58,79.18,23.81
49,21,11,60,500.77,150.58,83.04,24.97
49,21,12,61,500.77,150.58,86.74,26.08
49,21,13,62,500.77,150.58,90.28,27.15
49,21,14,63,500.77,150.58,93.69,28.17
49,21,15,64,500.77,150.58,96.97,29.16
49,24,1,50,322.57,187.84,22.81,13.28
49,24,2,51,322.57,187.84,27.94,16.27
49,24,3,52,322.57,187.84,32.26,18.78
49,24,4,53,322.57,187.84,36.06,21.00
49,24,5,54,322.57,187.84,39.51,23.01
49,24,6,55,322.57,187.84,42.67,24.85
49,24,7,56,322.57,187.84,45.62,26.57
49,24,8,57,322.57,187.84,48.39,28.18
49,24,9,58,322.57,187.84,51.00,29.70
49,24,10,59,322.57,187.84,53.49,31.15
49,24,11,60,322.57,187.84,55.87,32.54
49,24,12,61,322.57,187.84,58.15,33.86
49,24,13,62,322.57,187.84,60.35,35.14
49,24,14,63,322.57,187.84,62.46,36.38
49,24,15,64,322.57,187.84,64.51,37.57
49,42,1,50,56.73,177.06,2.84,8.85
49,42,2,51,56.73,177.06,4.01,12.52
49,42,3,52,56.73,177.06,4.91,15.33
49,42,4,53,56.73,177.06,5.67,17.71
49,42,5,54,56.73,177.06,6.34,19.80
49,42,6,55,56.73,177.06,6.95,21.69
49,42,7,56,56.73,177.06,7.50,23.42
49,42,8,57,56.73,177.06,8.02,25.04
49,42,9,58,56.73,177.06,8.51,26.56
49,42,10,59,56.73,177.06,8.97,28.00
49,42,11,60,56.73,177.06,9.41,29.36
49,42,12,61,56.73,177.06,9.83,30.67
49,42,13,62,56.73,177.06,10.23,31.92
49,42,14,63,56.73,177.06,10.61,33.13
49,42,15,64,56.73,177.06,10.99,34.29
49,45,1,50,30.08,199.04,5.21,34.47
49,45,2,51,30.08,199.04,5.42,35.88
49,45,3,52,30.08,199.04,5.63,37.24
49,45,4,53,30.08,199.04,5.83,38.54
49,45,5,54,30.08,199.04,6.02,39.81
49,45,6,55,30.08,199.04,6.20,41.03
49,45,7,56,30.08,199.04,6.38,42.22
49,45,8,57,30.08,199.04,6.56,43.38
49,45,9,58,30.08,199.04,6.73,44.51
49,45,10,59,30.08,199.04,6.89,45.60
49,45,11,60,30.08,199.04,7.06,46.68
49,45,12,61,30.08,199.04,7.21,47.73
49,45,13,62,30.08,199.04,7.37,48.75
49,45,14,63,30.08,199.04,7.52,49.76
49,45,15,64,30.08,199.04,7.67,50.74
49,48,1,50,15.11,215.19,0.76,10.76
49,48,2,51,15.11,215.19,1.07,15.22
49,48,3,52,15.11,215.19,1.31,18.64
49,48,4,53,15.11,215.19,1.51,21.52
49,48,5,54,15.11,215.19,1.69,24.06
49,48,6,55,15.11,215.19,1.85,26.36
49,48,7,56,15.11,215.19,2.00,28.47
49,48,8,57,15.11,215.19,2.14,30.43
49,48,9,58,15.11,215.19,2.27,32.28
49,48,10,59,15.11,215.19,2.39,34.02
49,48,11,60,15.11,215.19,2.51,35.69
49,48,12,61,15.11,215.19,2.62,37.27
49,48,13,62,15.11,215.19,2.72,38.79
49,48,14,63,15.11,215.19,2.83,40.26
49,48,15,64,15.11,215.19,2.93,41.67
49,50,1,50,192.30,94.34,13.60,6.67
49,50,2,51,192.30,94.34,16.65,8.17
49,50,3,52,192.30,94.34,19.23,9.43
49,50,4,53,192.30,94.34,21.50,10.55
49,50,5,54,192.30,94.34,23.55,11.55
49,50,6,55,192.30,94.34,25.44,12.48
49,50,7,56,192.30,94.34,27.20,13.34
49,50,8,57,192.30,94.34,28.85,14.15
49,50,9,58,192.30,94.34,30.41,14.92
49,50,10,59,192.30,94.34,31.89,15.64
49,50,11,60,192.30,94.34,33.31,16.34
49,50,12,61,192.30,94.34,34.67,17.01
49,50,13,62,192.30,94.34,35.98,17.65
49,50,14,63,192.30,94.34,37.24,18.27
49,50,15,64,192.30,94.34,38.46,18.87
49,52,1,50,17.67,233.75,1.25,16.53
49,52,2,51,17.67,233.75,1.53,20.24
49,52,3,52,17.67,233.75,1.77,23.38
49,52,4,53,17.67,233.75,1.98,26.13
49,52,5,54,17.67,233.75,2.16,28.63
49,52,6,55,17.67,233.75,2.34,30.92
49,52,7,56,17.67,233.75,2.50,33.06
49,52,8,57,17.67,233.75,2.65,35.06
49,52,9,58,17.67,233.75,2.79,36.96
49,52,10,59,17.67,233.75,2.93,38.76
49,52,11,60,17.67,233.75,3.06,40.49
49,52,12,61,17.67,233.75,3.19,42.14
49,52,13,62,17.67,233.75,3.31,43.73
49,52,14,63,17.67,233.75,3.42,45.27
49,52,15,64,17.67,233.75,3.53,46.75
49,53,1,50,67.63,163.05,3.38,8.15
49,53,2,51,67.63,163.05,4.78,11.53
49,53,3,52,67.63,163.05,5.86,14.12
49,53,4,53,67.63,163.05,6.76,16.30
49,53,5,54,67.63,163.05,7.56,18.23
49,53,6,55,67.63,163.05,8.28,19.97
49,53,7,56,67.63,163.05,8.95,21.57
49,53,8,57,67.63,163.05,9.56,23.06
49,53,9,58,67.63,163.05,10.14,24.46
49,53,10,59,67.63,163.05,10.69,25.78
49,53,11,60,67.63,163.05,11.22,27.04
49,53,12,61,67.63,163.05,11.71,28.24
49,53,13,62,67.63,163.05,12.19,29.39
49,53,14,63,67.63,163.05,12.65,30.50
49,53,15,64,67.63,163.05,13.10,31.57
50,3,1,51,89.77,157.68,4.49,7.88
50,3,2,52,89.77,157.68,6.35,11.15
50,3,3,53,89.77,157.68,7.77,13.66
50,3,4,54,89.77,157.68,8.98,15.77
50,3,5,55,89.77,157.68,10.04,17.63
50,3,6,56,89.77,157.68,10.99,19.31
50,3,7,57,89.77,157.68,11.88,20.86
50,3,8,58,89.77,157.68,12.70,22.30
50,3,9,59,89.77,157.68,13.47,23.65
50,3,10,60,89.77,157.68,14.19,24.93
50,3,11,61,89.77,157.68,14.89,26.15
50,3,12,62,89.77,157.68,15.55,27.31
50,3,13,63,89.77,157.68,16.18,28.43
50,3,14,64,89.77,157.68,16.79,29.50
50,3,15,65,89.77,157.68,17.38,30.53
50,11,1,51,485.59,148.17,24.28,7.41
50,11,2,52,485.59,148.17,34.34,10.48
50,11,3,53,485.59,148.17,42.05,12.83
50,11,4,54,485.59,148.17,48.56,14.82
50,11,5,55,485.59,148.17,54.29,16.57
50,11,6,56,485.59,148.17,59.47,18.15
50,11,7,57,485.59,148.17,64.24,19.60
50,11,8,58,485.59,148.17,68.67,20.95
50,11,9,59,485.59,148.17,72.84,22.23
50,11,10,60,485.59,148.17,76.78,23.43
50,11,11,61,485.59,148.17,80.53,24.57
50,11,12,62,485.59,148.17,84.11,25.66
50,11,13,63,485.59,148.17,87.54,26.71
50,11,14,64,485.59,148.17,90.85,27.72
50,11,15,65,485.59,148.17,94.03,28.69
50,12,1,51,224.93,212.20,11.25,10.61
50,12,2,52,224.93,212.20,15.90,15.01
50,12,3,53,224.93,212.20,19.48,18.38
50,12,4,54,224.93,212.20,22.49,21.22
50,12,5,55,224.93,212.20,25.15,23.73
50,12,6,56,224.93,212.20,27.55,25.99
50,12,7,57,224.93,212.20,29.75,28.07
50,12,8,58,224.93,212.20,31.81,30.01
50,12,9,59,224.93,212.20,33.74,31.83
50,12,10,60,224.93,212.20,35.56,33.55
50,12,11,61,224.93,212.20,37.30,35.19
50,12,12,62,224.93,212.20,38.96,36.75
50,12,13,63,224.93,212.20,40.55,38.26
50,12,14,64,224.93,212.20,42.08,39.70
50,12,15,65,224.93,212.20,43.56,41.09
50,14,1,51,540.32,212.82,38.21,15.05
50,14,2,52,540.32,212.82,46.79,18.43
50,14,3,53,540.32,212.82,54.03,21.28
50,14,4,54,540.32,212.82,60.41,23.79
50,14,5,55,540.32,212.82,66.17,26.07
50,14,6,56,540.32,212.82,71.48,28.15
50,14,7,57,540.32,212.82,76.41,30.10
50,14,8,58,540.32,212.82,81.05,31.92
50,14,9,59,540.32,212.82,85.43,33.65
50,14,10,60,540.32,212.82,89.60,35.29
50,14,11,61,540.32,212.82,93.59,36.86
50,14,12,62,540.32,212.82,97.41,38.37
50,14,13,63,540.32,212.82,101.08,39.82
50,14,14,64,540.32,212.82,104.63,41.21
50,14,15,65,540.32,212.82,108.06,42.56
50,21,1,51,500.71,150.02,25.04,7.50
50,21,2,52,500.71,150.02,35.41,10.61
50,21,3,53,500.71,150.02,43.36,12.99
50,21,4,54,500.71,150.02,50.07,15.00
50,21,5,55,500.71,150.02,55.98,16.77
50,21,6,56,500.71,150.02,61.32,18.37
50,21,7,57,500.71,150.02,66.24,19.85
50,21,8,58,500.71,150.02,70.81,21.22
50,21,9,59,500.71,150.02,75.11,22.50
50,21,10,60,500.71,150.02,79.17,23.72
50,21,11,61,500.71,150.02,83.03,24.88
50,21,12,62,500.71,150.02,86.73,25.99
50,21,13,63,500.71,150.02,90.27,27.05
50,21,14,64,500.71,150.02,93.67,28.07
50,21,15,65,500.71,150.02,96.96,29.05
50,24,1,51,322.57,187.84,27.94,16.27
50,24,2,52,322.57,187.84,32.26,18.78
50,24,3,53,322.57,187.84,36.06,21.00
50,24,4,54,322.57,187.84,39.51,23.01
50,24,5,55,322.57,187.84,42.67,24.85
50,24,6,56,322.57,187.84,45.62,26.57
50,24,7,57,322.57,187.84,48.39,28.18
50,24,8,58,322.57,187.84,51.00,29.70
50,24,9,59,322.57,187.84,53.49,31.15
50,24,10,60,322.57,187.84,55.87,32.54
50,24,11,61,322.57,187.84,58.15,33.86
50,24,12,62,322.57,187.84,60.35,35.14
50,24,13,63,322.57,187.84,62.46,36.38
50,24,14,64,322.57,187.84,64.51,37.57
50,24,15,65,322.57,187.84,66.50,38.73
50,42,1,51,56.73,177.06,4.01,12.52
50,42,2,52,56.73,177.06,4.91,15.33
50,42,3,53,56.73,177.06,5.67,17.71
50,42,4,54,56.73,177.06,6.34,19.80
50,42,5,55,56.73,177.06,6.95,21.69
50,42,6,56,56.73,177.06,7.50,23.42
50,42,7,57,56.73,177.06,8.02,25.04
50,42,8,58,56.73,177.06,8.51,26.56
50,42,9,59,56.73,177.06,8.97,28.00
50,42,10,60,56.73,177.06,9.41,29.36
50,42,11,61,56.73,177.06,9.83,30.67
50,42,12,62,56.73,177.06,10.23,31.92
50,42,13,63,56.73,177.06,10.61,33.13
50,42,14,64,56.73,177.06,10.99,34.29
50,42,15,65,56.73,177.06,11.35,35.41
50,45,1,51,30.08,199.04,5.42,35.88
50,45,2,52,30.08,199.04,5.63,37.24
50,45,3,53,30.08,199.04,5.83,38.54
50,45,4,54,30.08,199.04,6.02,39.81
50,45,5,55,30.08,199.04,6.20,41.03
50,45,6,56,30.08,199.04,6.38,42.22
50,45,7,57,30.08,199.04,6.56,43.38
50,45,8,58,30.08,199.04,6.73,44.51
50,45,9,59,30.08,199.04,6.89,45.60
50,45,10,60,30.08,199.04,7.06,46.68
50,45,11,61,30.08,199.04,7.21,47.73
50,45,12,62,30.08,199.04,7.37,48.75
50,45,13,63,30.08,199.04,7.52,49.76
50,45,14,64,30.08,199.04,7.67,50.74
50,45,15,65,30.08,199.04,7.82,51.71
50,48,1,51,16.93,215.10,0.85,10.76
50,48,2,52,16.93,215.10,1.20,15.21
50,48,3,53,16.93,215.10,1.47,18.63
50,48,4,54,16.93,215.10,1.69,21.51
50,48,5,55,16.93,215.10,1.89,24.05
50,48,6,56,16.93,215.10,2.07,26.34
50,48,7,57,16.93,215.10,2.24,28.46
50,48,8,58,16.93,215.10,2.39,30.42
50,48,9,59,16.93,215.10,2.54,32.27
50,48,10,60,16.93,215.10,2.68,34.01
50,48,11,61,16.93,215.10,2.81,35.67
50,48,12,62,16.93,215.10,2.93,37.26
50,48,13,63,16.93,215.10,3.05,38.78
50,48,14,64,16.93,215.10,3.17,40.24
50,48,15,65,16.93,215.10,3.28,41.65
50,50,1,51,192.30,94.34,16.65,8.17
50,50,2,52,192.30,94.34,19.23,9.43
50,50,3,53,192.30,94.34,21.50,10.55
50,50,4,54,192.30,94.34,23.55,11.55
50,50,5,55,192.30,94.34,25.44,12.48
50,50,6,56,192.30,94.34,27.20,13.34
50,50,7,57,192.30,94.34,28.85,14.15
50,50,8,58,192.30,94.34,30.41,14.92
50,50,9,59,192.30,94.34,31.89,15.64
50,50,10,60,192.30,94.34,33.31,16.34
50,50,11,61,192.30,94.34,34.67,17.01
50,50,12,62,192.30,94.34,35.98,17.65
50,50,13,63,192.30,94.34,37.24,18.27
50,50,14,64,192.30,94.34,38.46,18.87
50,50,15,65,192.30,94.34,39.64,19.45
50,52,1,51,17.67,233.75,1.53,20.24
50,52,2,52,17.67,233.75,1.77,23.38
50,52,3,53,17.67,233.75,1.98,26.13
50,52,4,54,17.67,233.75,2.16,28.63
50,52,5,55,17.67,233.75,2.34,30.92
50,52,6,56,17.67,233.75,2.50,33.06
50,52,7,57,17.67,233.75,2.65,35.06
50,52,8,58,17.67,233.75,2.79,36.96
50,52,9,59,17.67,233.75,2.93,38.76
50,52,10,60,17.67,233.75,3.06,40.49
50,52,11,61,17.67,233.75,3.19,42.14
50,52,12,62,17.67,233.75,3.31,43.73
50,52,13,63,17.67,233.75,3.42,45.27
50,52,14,64,17.67,233.75,3.53,46.75
50,52,15,65,17.67,233.75,3.64,48.19
50,53,1,51,67.26,157.73,3.36,7.89
50,53,2,52,67.26,157.73,4.76,11.15
50,53,3,53,67.26,157.73,5.83,13.66
50,53,4,54,67.26,157.73,6.73,15.77
50,53,5,55,67.26,157.73,7.52,17.63
50,53,6,56,67.26,157.73,8.24,19.32
50,53,7,57,67.26,157.73,8.90,20.87
50,53,8,58,67.26,157.73,9.51,22.31
50,53,9,59,67.26,157.73,10.09,23.66
50,53,10,60,67.26,157.73,10.64,24.94
50,53,11,61,67.26,157.73,11.15,26.16
50,53,12,62,67.26,157.73,11.65,27.32
